BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
530135,OPTIEMUS,INE350C01017,Telecom -  Equipment & Accessories,"Rs 5,103 Cr (Mid Cap)",22,Average,-1,Fair,Negative,0.28,Mildly Bullish,47.0,Sell,Hold
543489,GATEWAY,INE079J01017,Transport Services,"Rs 3,223 Cr (Small Cap)",,Average,,Very Attractive,Flat,-0.3,Mildly Bearish,45.0,Sell,Strong Sell
542649,RVNL,INE415G01027,Construction,"Rs 84,224 Cr (Large Cap)",,Average,,Very Expensive,Positive,-0.11,Mildly Bearish,41.0,Sell,Strong Sell
543482,EUREKAFORB,INE0KCE01017,Electronics & Appliances,"Rs 11,423 Cr (Mid Cap)",,Average,,Fair,Positive,0.83,Mildly Bullish,51.0,Hold,Sell
543387,SJS,INE284S01014,Auto Components & Equipments,"Rs 3,641 Cr (Small Cap)",,Good,,Very Expensive,Positive,0.5,Mildly Bullish,64.0,Hold,Sell
533275,SHAH,INE482J01021,Iron & Steel Products,Rs 254 Cr (Micro Cap),59,Below Average,-2,Attractive,Positive,-0.17,Mildly Bearish,34.0,Sell,Hold
543276,CRAFTSMAN,INE00LO01017,Auto Components & Equipments,"Rs 12,453 Cr (Mid Cap)",,Good,,Fair,Flat,-0.11,Mildly Bearish,55.0,Hold,Sell
544021,PROTEAN,INE004A01022,Computers - Software & Consulting,"Rs 3,842 Cr (Small Cap)",,Average,,Very Expensive,Flat,-1.36,Bearish,30.0,Sell,Hold
543463,MANYAVAR,INE825V01034,Garments & Apparels,"Rs 19,018 Cr (Mid Cap)",,Good,,Very Expensive,Flat,-0.61,Mildly Bearish,42.0,Sell,Strong Sell
544253,KROSS,INE0O6601022,Auto Components & Equipments,"Rs 1,213 Cr (Small Cap)",,Good,,Attractive,Positive,0.53,Mildly Bullish,71.0,Buy,Hold
544260,NORTHARC,INE850M01015,Non Banking Financial Company (NBFC),"Rs 3,591 Cr (Small Cap)",,Average,,Very Attractive,Negative,0.67,Mildly Bullish,52.0,Hold,Sell
543458,AWL,INE699H01024,Edible Oil,"Rs 34,377 Cr (Large Cap)",,Average,,Very Attractive,Positive,-0.6,Mildly Bearish,51.0,Hold,Sell
543334,NUVOCO,INE118D01016,Cement & Cement Products,"Rs 12,484 Cr (Mid Cap)",,Below Average,,Attractive,Positive,-0.06,Sideways,40.0,Sell,Hold
532944,ONMOBILE,INE809I01019,Media & Entertainment,Rs 578 Cr (Micro Cap),47,Average,0,Risky,Flat,-0.39,Mildly Bearish,31.0,Sell,Strong Sell
543498,MSUMI,INE0FS801015,Auto Components & Equipments,"Rs 27,004 Cr (Large Cap)",,Excellent,,Fair,Flat,0.06,Sideways,70.0,Buy,Hold
544258,WCIL,INE0CJF01024,Transport Services,"Rs 1,061 Cr (Small Cap)",,Average,,Attractive,Negative,0.83,Mildly Bullish,50.0,Hold,Sell
500290,MRF,INE883A01011,Tyres & Rubber Products,"Rs 57,542 Cr (Large Cap)",2,Good,-1,Expensive,Flat,0.89,Mildly Bullish,60.0,Hold,Sell
532624,JINDALPHOT,INE796G01012,FMCG,Rs 873 Cr (Micro Cap),-99997,Average,-2,Very Expensive,Negative,0.89,Mildly Bullish,42.0,Sell,Hold
543433,HPAL,INE0GSL01024,Specialty Chemicals,Rs 469 Cr (Micro Cap),,Good,,Attractive,Negative,-0.87,Mildly Bearish,41.0,Sell,Hold
532785,RUCHIRA,INE803H01014,"Paper, Forest & Jute Products",Rs 411 Cr (Micro Cap),15,Good,1,Very Attractive,Positive,0.17,Mildly Bullish,74.0,Buy,Hold
544240,RAYMONDLSL,INE02ID01020,Garments & Apparels,"Rs 6,724 Cr (Mid Cap)",,Below Average,,Does not qualify,Very Negative,0.67,Mildly Bullish,25.0,Strong Sell,Not Rated
541302,DHRUV,INE506Z01015,Commercial Services & Supplies,Rs 132 Cr (Micro Cap),-99999,Average,10,Fair,Positive,-0.87,Mildly Bearish,45.0,Sell,Hold
543529,DELHIVERY,INE148O01028,Transport Services,"Rs 26,516 Cr (Large Cap)",,Below Average,,Risky,Positive,0.31,Mildly Bullish,39.0,Sell,Strong Sell
543527,PRUDENT,INE00F201020,Capital Markets,"Rs 11,366 Cr (Mid Cap)",,Good,,Very Expensive,Positive,0.12,Mildly Bullish,64.0,Hold,Sell
543526,LICI,INE0J1Y01017,Insurance,"Rs 5,91,166 Cr (Large Cap)",,Average,,Fair,Positive,0.31,Mildly Bullish,61.0,Hold,Sell
544162,BHARTIHEXA,INE343G01021,Telecom - Services,"Rs 88,670 Cr (Large Cap)",,Good,,Very Expensive,Very Positive,1.28,Bullish,77.0,Buy,Hold
535114,KSHITIJPOL,INE013801027,Diversified consumer products,Rs  Cr (Micro Cap),,Below Average,,Risky,Very Negative,-0.94,Mildly Bearish,6.0,Strong Sell,Sell
544249,BALAJEE,INE0S2G01011,Packaging,Rs 394 Cr (Micro Cap),,Below Average,,Attractive,Negative,0.23,Mildly Bullish,36.0,Sell,Strong Sell
544261,ARKADE,INE0QRL01017,Realty,"Rs 3,505 Cr (Small Cap)",,Average,,Very Expensive,Flat,1.13,Bullish,58.0,Hold,Not Rated
543530,PARADEEP,INE088F01024,Fertilizers,"Rs 13,996 Cr (Mid Cap)",,Good,,Expensive,Very Positive,1.38,Bullish,78.0,Buy,Hold
544262,MANBA,INE939X01013,Non Banking Financial Company (NBFC),Rs 727 Cr (Micro Cap),,Average,,Attractive,Positive,0.53,Mildly Bullish,64.0,Hold,Sell
543233,CHEMCON,INE03YM01018,Specialty Chemicals,Rs 725 Cr (Micro Cap),,Average,,Expensive,Flat,-0.39,Mildly Bearish,37.0,Sell,Strong Sell
543671,AAATECH,INE0D0U01013,Commercial Services & Supplies,Rs 113 Cr (Micro Cap),,Average,,Expensive,Flat,-0.22,Mildly Bearish,37.0,Sell,Hold
505533,WESTLIFE,INE274F01020,Leisure Services,"Rs 10,900 Cr (Mid Cap)",40,Below Average,-1,Fair,Negative,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
543333,CARTRADE,INE290S01011,E-Retail/ E-Commerce,"Rs 7,732 Cr (Mid Cap)",,Average,,Very Expensive,Positive,1.17,Bullish,64.0,Hold,Buy
544278,OCCLLTD,INE0PK601023,Commodity Chemicals,Rs 604 Cr (Micro Cap),,Does not qualify,,Does not qualify,Positive,1.17,Bullish,0.0,Not Rated,
543532,ETHOSLTD,INE04TZ01018,"Gems, Jewellery And Watches","Rs 7,706 Cr (Mid Cap)",,Average,,Very Expensive,Flat,0.18,Mildly Bullish,51.0,Hold,Sell
543396,PAYTM,INE982J01020,Financial Technology (Fintech),"Rs 56,602 Cr (Large Cap)",,Average,,Risky,Flat,1.22,Bullish,54.0,Hold,Sell
544271,GARUDA,INE0JVO01026,Construction,"Rs 1,135 Cr (Small Cap)",,Good,,Very Expensive,Positive,0.7,Mildly Bullish,64.0,Hold,Sell
544277,WAAREEENER,INE377N01017,Other Electrical Equipment,"Rs 80,505 Cr (Large Cap)",,Excellent,,Very Expensive,Very Positive,0.08,Sideways,67.0,Hold,Buy
543513,UMAEXPORTS,INE0GIU01018,Trading & Distributors,Rs 205 Cr (Micro Cap),,Below Average,,Attractive,Negative,-1.44,Bearish,14.0,Strong Sell,Sell
544276,DBEIL,INE0OPA01019,Construction,Rs 663 Cr (Micro Cap),,Average,,Very Attractive,Negative,0,Sideways,52.0,Hold,Sell
543281,SUVIDHAA,INE018401013,Financial Technology (Fintech),Rs 77 Cr (Micro Cap),,Below Average,,Risky,Flat,-1,Bearish,12.0,Strong Sell,Sell
500250,LGBBROSLTD,INE337A01034,Auto Components & Equipments,"Rs 4,077 Cr (Small Cap)",6,Good,1,Attractive,Negative,-0.33,Mildly Bearish,41.0,Sell,Hold
543974,VPRPL,INE0AE001013,Construction,"Rs 2,058 Cr (Small Cap)",,Average,,Attractive,Very Negative,-0.94,Mildly Bearish,31.0,Sell,Hold
544118,JSFB,INE953L01027,Other Bank,"Rs 5,242 Cr (Mid Cap)",,Good,,Attractive,Negative,1.5,Bullish,64.0,Hold,Sell
543412,STARHEALTH,INE575P01011,Insurance,"Rs 26,631 Cr (Large Cap)",,Average,,Fair,Negative,-0.31,Mildly Bearish,31.0,Sell,Strong Sell
543399,TARSONS,INE144Z01023,Healthcare Services,"Rs 1,972 Cr (Small Cap)",,Average,,Very Expensive,Flat,-0.33,Mildly Bearish,35.0,Sell,Hold
543283,BARBEQUE,INE382M01027,Leisure Services,"Rs 1,227 Cr (Small Cap)",,Below Average,,Very Attractive,Negative,-0.17,Mildly Bearish,23.0,Strong Sell,Sell
522261,DOLPHIN,INE920A01037,Oil,"Rs 1,496 Cr (Small Cap)",16,Average,2,Very Expensive,Very Positive,-0.56,Mildly Bearish,47.0,Sell,Hold
500830,COLPAL,INE259A01022,FMCG,"Rs 64,297 Cr (Large Cap)",6,Excellent,2,Very Expensive,Flat,-1,Bearish,44.0,Sell,Hold
532348,SUBEXLTD,INE754A01055,Software Products,Rs 875 Cr (Micro Cap),56,Below Average,-1,Risky,Negative,-0.17,Mildly Bearish,9.0,Strong Sell,Sell
543915,PAVNAIND,INE07S101020,Auto Components & Equipments,Rs 623 Cr (Micro Cap),,Below Average,,Fair,Negative,-0.11,Mildly Bearish,17.0,Strong Sell,Sell
543273,KMEW,INE0CJD01011,Miscellaneous,"Rs 1,804 Cr (Small Cap)",,Good,,Very Expensive,Flat,0.11,Mildly Bullish,58.0,Hold,Sell
500144,FINCABLES,INE235A01022,Cables - Electricals,"Rs 14,608 Cr (Mid Cap)",4,Good,1,Fair,Flat,-0.22,Mildly Bearish,47.0,Sell,Hold
543320,ETERNAL,INE758T01015,E-Retail/ E-Commerce,"Rs 2,40,245 Cr (Large Cap)",,Average,,Risky,Negative,0.22,Mildly Bullish,38.0,Sell,Strong Sell
543596,TMB,INE668A01016,Private Sector Bank,"Rs 7,168 Cr (Mid Cap)",,Average,,Very Attractive,Flat,-0.19,Mildly Bearish,45.0,Sell,Hold
544238,PREMIERENE,INE0BS701011,Other Electrical Equipment,"Rs 46,479 Cr (Large Cap)",,Excellent,,Very Expensive,Outstanding,0.67,Mildly Bullish,82.0,Strong Buy,Buy
543593,DBOL,INE0I3401014,Sugar,Rs 557 Cr (Micro Cap),,Below Average,,Very Attractive,Positive,-0.08,Sideways,43.0,Sell,Strong Sell
544181,AWFIS,INE108V01019,Diversified Commercial Services,"Rs 4,624 Cr (Small Cap)",,Average,,Very Expensive,Positive,-0.11,Mildly Bearish,57.0,Hold,Sell
543390,POLICYBZR,INE417T01026,Financial Technology (Fintech),"Rs 85,116 Cr (Large Cap)",,Average,,Very Expensive,Outstanding,0.11,Mildly Bullish,68.0,Hold,Sell
543441,CMSINFO,INE925R01014,Diversified Commercial Services,"Rs 7,923 Cr (Mid Cap)",,Good,,Very Attractive,Flat,0.2,Mildly Bullish,68.0,Hold,Sell
544203,ABDL,INE552Z01027,Beverages,"Rs 11,597 Cr (Mid Cap)",,Good,,Expensive,Very Positive,1.83,Bullish,78.0,Buy,Hold
544328,INDOFARM,INE622H01018,Automobiles,Rs 818 Cr (Micro Cap),,Average,,Expensive,Flat,,,44.0,Sell,Strong Sell
542685,DGCONTENT,INE03JI01017,Media & Entertainment,Rs 270 Cr (Micro Cap),,Below Average,,Does not qualify,Positive,0.33,Mildly Bullish,45.0,Sell,Strong Sell
523574,FEL,INE623B01027,Diversified Retail,Rs 27 Cr (Micro Cap),6,Below Average,2,Risky,Positive,-0.56,Mildly Bearish,23.0,Strong Sell,Sell
544314,SANATHAN,INE0JPD01013,Garments & Apparels,"Rs 3,732 Cr (Small Cap)",,Average,,Attractive,Flat,0.17,Mildly Bullish,58.0,Hold,Sell
543490,GMRP&UI,INE0CU601026,Power,"Rs 7,677 Cr (Mid Cap)",,Below Average,,Attractive,Flat,-0.7,Mildly Bearish,28.0,Strong Sell,Sell
543638,TRACXN,INE0HMF01019,Commercial Services & Supplies,Rs 603 Cr (Micro Cap),,Good,,Very Expensive,Negative,-0.61,Mildly Bearish,34.0,Sell,Strong Sell
544014,HONASA,INE0J5401028,FMCG,"Rs 10,001 Cr (Mid Cap)",,Average,,Very Expensive,Flat,0.14,Mildly Bullish,51.0,Hold,Sell
543652,FUSION,INE139R01012,Finance,"Rs 1,964 Cr (Small Cap)",,Below Average,,Risky,Negative,0.28,Mildly Bullish,24.0,Strong Sell,Sell
543654,MEDANTA,INE474Q01031,Hospital,"Rs 31,623 Cr (Large Cap)",,Good,,Very Expensive,Flat,0.39,Mildly Bullish,58.0,Hold,Buy
544244,GALAPREC,INE0RE001014,Industrial Manufacturing,"Rs 1,145 Cr (Small Cap)",,Average,,Very Expensive,Positive,0.2,Mildly Bullish,57.0,Hold,Sell
544339,LAXMIDENTL,INE0WO601020,Healthcare Services,"Rs 2,325 Cr (Small Cap)",,Good,,Very Expensive,Positive,,,0.0,Not Rated,
542851,GENSOL,INE06H201014,Other Electrical Equipment,Rs 192 Cr (Micro Cap),,Average,,Very Attractive,Flat,-1.07,Bearish,40.0,Sell,Hold
543223,MAXIND,INE0CG601016,Holding Company,Rs  Cr (Micro Cap),,Does not qualify,,Does not qualify,Negative,-0.28,Mildly Bearish,0.0,Not Rated,Not Rated
544232,INTERARCH,INE00M901018,Construction,"Rs 3,641 Cr (Small Cap)",,Good,,Fair,Positive,0.87,Mildly Bullish,71.0,Buy,Hold
543657,ACI,INE128X01021,Specialty Chemicals,"Rs 7,732 Cr (Mid Cap)",,Good,,Very Expensive,Flat,-0.19,Mildly Bearish,42.0,Sell,Hold
543653,BIKAJI,INE00E101023,FMCG,"Rs 18,456 Cr (Mid Cap)",,Good,,Very Expensive,Negative,0.22,Mildly Bullish,50.0,Hold,Sell
544301,ODIGMA,INE054301028,Computers - Software & Consulting,Rs 129 Cr (Micro Cap),,Below Average,,Very Expensive,Flat,-0.22,Mildly Bearish,21.0,Strong Sell,Not Rated
543667,INOXGREEN,INE510W01014,Other Utilities,"Rs 6,103 Cr (Mid Cap)",,Below Average,,Risky,Very Negative,-0.03,Sideways,12.0,Strong Sell,Sell
506079,LAKPRE,INE651C01018,Auto Components & Equipments,Rs 5 Cr (Micro Cap),-99997,Below Average,-2,Risky,Does not qualify,-0.17,Mildly Bearish,0.0,Not Rated,Strong Sell
544225,OLAELEC,INE0LXG01040,Automobiles,"Rs 20,581 Cr (Large Cap)",,Below Average,,Risky,Very Negative,-1.11,Bearish,1.0,Strong Sell,Not Rated
531431,SHAKTIPUMP,INE908D01010,"Compressors, Pumps & Diesel Engines","Rs 11,641 Cr (Mid Cap)",6,Good,0,Very Expensive,Very Positive,0.89,Mildly Bullish,70.0,Buy,Hold
544294,ROSSTECH,INE0OJW01016,Aerospace & Defense,"Rs 1,494 Cr (Small Cap)",,Below Average,,Very Expensive,Positive,0.33,Mildly Bullish,43.0,Sell,Not Rated
543547,DDEVPLSTIK,INE0HR601026,Specialty Chemicals,"Rs 2,899 Cr (Small Cap)",,Average,,Attractive,Flat,0.12,Mildly Bullish,58.0,Hold,Sell
535060,SUNDARMHLD,INE202Z01029,Holding Company,Rs  Cr (Mid Cap),-99999,Average,10,Very Expensive,Very Negative,1.61,Bullish,47.0,Sell,Hold
532022,FILATFASH,INE185E01021,Garments & Apparels,Rs 442 Cr (Micro Cap),-99997,Average,-2,Fair,Negative,-0.28,Mildly Bearish,31.0,Sell,Hold
544066,SUNCLAY,INE0Q3R01026,Auto Components & Equipments,"Rs 4,853 Cr (Small Cap)",,Average,,Expensive,Flat,-0.06,Sideways,42.0,Sell,Strong Sell
544235,ORIENTTECH,INE0PPK01015,Computers - Software & Consulting,"Rs 1,424 Cr (Small Cap)",,Average,,Attractive,Positive,-0.3,Mildly Bearish,54.0,Hold,Sell
532890,TAKE,INE142I01023,Healthcare Services,Rs 132 Cr (Micro Cap),23,Does not qualify,1,Risky,Positive,-0.67,Mildly Bearish,0.0,Not Rated,Strong Sell
544252,BAJAJHFL,INE377Y01014,Housing Finance Company,"Rs 1,00,738 Cr (Large Cap)",,Good,,Very Expensive,Positive,0.3,Mildly Bullish,54.0,Hold,Sell
544336,QUADFUTURE,INE0LRY01011,Cables - Electricals,"Rs 1,936 Cr (Small Cap)",,Good,,Risky,Flat,,,0.0,Not Rated,
500472,SKFINDIA,INE640A01023,Industrial Products,"Rs 22,753 Cr (Large Cap)",2,Good,2,Very Expensive,Positive,-0.17,Mildly Bearish,48.0,Sell,Hold
543635,PPLPHARMA,INE0DK501011,Pharmaceuticals & Biotechnology,"Rs 26,379 Cr (Large Cap)",,Average,,Fair,Positive,-0.75,Mildly Bearish,45.0,Sell,Hold
543663,FIVESTAR,INE128S01021,Non Banking Financial Company (NBFC),"Rs 22,760 Cr (Large Cap)",,Good,,Fair,Positive,0.22,Mildly Bullish,68.0,Hold,Sell
544274,HYUNDAI,INE0V6F01027,Automobiles,"Rs 1,57,430 Cr (Large Cap)",,Excellent,,Fair,Flat,1.2,Bullish,80.0,Strong Buy,Hold
543428,DATAPATTNS,INE0IX101010,Aerospace & Defense,"Rs 16,521 Cr (Mid Cap)",,Good,,Very Expensive,Very Positive,1.1,Bullish,77.0,Buy,Hold
543984,SAMHI,INE08U801020,Hotels & Resorts,"Rs 4,875 Cr (Small Cap)",,Below Average,,Very Expensive,Very Positive,0.58,Mildly Bullish,48.0,Sell,Hold
532783,LTFOODS,INE818H01020,Other Agricultural Products,"Rs 15,902 Cr (Mid Cap)",1,Good,1,Very Attractive,Flat,0.44,Mildly Bullish,68.0,Hold,Sell
542907,PRINCEPIPE,INE689W01016,Plastic Products - Industrial,"Rs 3,792 Cr (Small Cap)",,Good,,Expensive,Negative,-0.06,Sideways,41.0,Sell,Strong Sell
543983,EMSLIMITED,INE0OV601013,Other Utilities,"Rs 3,182 Cr (Small Cap)",,Average,,Expensive,Flat,-1.19,Bearish,31.0,Sell,Hold
544279,GODAVARIB,INE497S01012,FMCG,"Rs 1,392 Cr (Small Cap)",,Below Average,,Attractive,Positive,-0.08,Sideways,40.0,Sell,Hold
543711,SULA,INE142Q01026,Beverages,"Rs 2,561 Cr (Small Cap)",,Good,,Attractive,Very Negative,0.25,Mildly Bullish,54.0,Hold,Sell
542367,XELPMOC,INE01P501012,Software Products,Rs 142 Cr (Micro Cap),,Below Average,,Risky,Flat,-0.67,Mildly Bearish,17.0,Strong Sell,Sell
543687,DHARMAJ,INE00OQ01016,Pesticides & Agrochemicals,Rs 946 Cr (Micro Cap),,Average,,Attractive,Flat,0.28,Mildly Bullish,58.0,Hold,Sell
543917,SIGMA,INE0A0S01010,Computers - Software & Consulting,Rs 372 Cr (Micro Cap),,Good,,Fair,Positive,-0.19,Mildly Bearish,52.0,Hold,Sell
544355,JUBLCPL,INE03CC01015,Specialty Chemicals,"Rs 2,643 Cr (Small Cap)",,Average,,Expensive,Flat,,,,Not Rated,
544311,IGIL,INE0Q9301021,Diversified Commercial Services,"Rs 16,537 Cr (Mid Cap)",,Good,,Very Expensive,Positive,0.17,Mildly Bullish,64.0,Hold,Sell
544254,TOLINS,INE0RWQ01014,Tyres & Rubber Products,Rs 625 Cr (Micro Cap),,Average,,Very Attractive,Flat,0.5,Mildly Bullish,61.0,Hold,Sell
543743,SAH,INE035801013,Packaging,Rs 282 Cr (Micro Cap),,Below Average,,Expensive,Flat,1.44,Bullish,46.0,Sell,Strong Sell
544283,ACMESOLAR,INE622W01025,Holding Company,"Rs 14,522 Cr (Mid Cap)",,Average,,Very Expensive,Very Positive,0.67,Mildly Bullish,62.0,Hold,Strong Sell
526951,STYLAMIND,INE239C01020,Plywood Boards/ Laminates,"Rs 2,883 Cr (Small Cap)",9,Good,-1,Fair,Negative,-0.39,Mildly Bearish,38.0,Sell,Hold
531426,TNPL,INE107A01015,"Paper, Forest & Jute Products","Rs 1,129 Cr (Small Cap)",5,Below Average,-1,Very Attractive,Negative,-0.44,Mildly Bearish,23.0,Strong Sell,Sell
543386,FINOPB,INE02NC01014,Financial Technology (Fintech),"Rs 2,177 Cr (Small Cap)",,Average,,Fair,Flat,0,Sideways,45.0,Sell,Hold
544209,BANSALWIRE,INE0B9K01025,Iron & Steel Products,"Rs 6,053 Cr (Mid Cap)",,Average,,Attractive,Positive,-0.28,Mildly Bearish,48.0,Sell,Hold
544397,ATHERENERG,INE0LEZ01016,Automobiles,"Rs 11,604 Cr (Mid Cap)",,Below Average,,Risky,,,,0.0,Not Rated,
532513,TVSELECT,INE236G01019,IT - Hardware,Rs 821 Cr (Micro Cap),2,Average,-1,Risky,Flat,1.61,Bullish,54.0,Hold,Sell
544410,PROSTARM,INE0BX301013,Other Electrical Equipment,Rs 649 Cr (Micro Cap),,Does not qualify,,Does not qualify,,,,0.0,Not Rated,
543278,KALYANKJIL,INE303R01014,"Gems, Jewellery And Watches","Rs 52,745 Cr (Large Cap)",,Good,,Expensive,Positive,-0.61,Mildly Bearish,50.0,Hold,Sell
544234,GLOBALE,INE0URU01010,Garments & Apparels,Rs 17 Cr (Micro Cap),,Below Average,,Risky,Positive,-0.8,Mildly Bearish,23.0,Strong Sell,Not Rated
543415,ANANDRATHI,INE463V01026,Capital Markets,"Rs 16,522 Cr (Mid Cap)",,Good,,Very Expensive,Positive,0.32,Mildly Bullish,64.0,Hold,Sell
543524,RAINBOW,INE961O01016,Hospital,"Rs 14,554 Cr (Mid Cap)",,Good,,Very Expensive,Flat,0.24,Mildly Bullish,58.0,Hold,Sell
532795,SITINET,INE965H01011,Media & Entertainment,Rs 45 Cr (Micro Cap),4,Below Average,-2,Risky,Negative,-0.39,Mildly Bearish,9.0,Strong Sell,Sell
544411,SCODATUBES,INE090501011,Iron & Steel Products,"Rs 1,150 Cr (Small Cap)",,Does not qualify,,Does not qualify,,,,0.0,Not Rated,
544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,"Rs 25,699 Cr (Large Cap)",,Average,,Very Expensive,Positive,0.17,Mildly Bullish,57.0,Hold,Sell
544233,MFML,INE0US801024,Garments & Apparels,Rs 32 Cr (Micro Cap),,Below Average,,Risky,Negative,0.27,Mildly Bullish,24.0,Strong Sell,Not Rated
544095,EPACK,INE0G5901015,Electronics & Appliances,"Rs 3,287 Cr (Small Cap)",,Average,,Fair,Very Positive,-0.83,Mildly Bearish,51.0,Hold,Sell
543747,KAMOPAINTS,INE0BTI01037,Paints,Rs 362 Cr (Micro Cap),,Average,,Very Attractive,Flat,-0.44,Mildly Bearish,45.0,Sell,Hold
544320,CARRARO,INE0V7W01012,Auto Components & Equipments,"Rs 2,536 Cr (Small Cap)",,Good,,Fair,Positive,0.42,Mildly Bullish,68.0,Hold,Not Rated
544344,SHRIPISTON,INE526E01018,Auto Components & Equipments,"Rs 10,709 Cr (Mid Cap)",4,Good,1,Expensive,Positive,0.44,Mildly Bullish,65.0,Hold,Sell
543425,MAPMYINDIA,INE0BV301023,Software Products,"Rs 9,524 Cr (Mid Cap)",,Good,,Very Expensive,Positive,0.23,Mildly Bullish,64.0,Hold,Sell
523419,TNTELE,INE141D01018,Telecom -  Equipment & Accessories,Rs 43 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.44,Mildly Bearish,17.0,Strong Sell,Sell
544081,JYOTICNC,INE980O01024,Industrial Manufacturing,"Rs 26,097 Cr (Large Cap)",,Good,,Very Expensive,Very Positive,1,Mildly Bullish,70.0,Buy,Hold
544318,MAMATA,INE0TO701015,Industrial Manufacturing,"Rs 1,041 Cr (Small Cap)",,Average,,Very Expensive,Very Positive,0,Sideways,52.0,Hold,Sell
532700,ENIL,INE265F01028,Media & Entertainment,Rs 686 Cr (Micro Cap),7,Average,-1,Risky,Flat,-0.17,Mildly Bearish,31.0,Sell,Strong Sell
544317,TRANSRAILL,INE454P01035,Heavy Electrical Equipment,"Rs 8,451 Cr (Mid Cap)",,Good,,Fair,Very Positive,0,Sideways,64.0,Hold,Not Rated
543901,RHL,INE508K01013,Hotels & Resorts,Rs 432 Cr (Micro Cap),,Below Average,,Very Attractive,Positive,1.25,Bullish,60.0,Hold,Buy
544246,RVTH,INE0DAB01012,Industrial Manufacturing,Rs 342 Cr (Micro Cap),,Good,,Very Attractive,Negative,0.17,Mildly Bullish,60.0,Hold,Sell
543534,AETHER,INE0BWX01014,Specialty Chemicals,"Rs 10,406 Cr (Mid Cap)",,Average,,Very Expensive,Outstanding,-0.69,Mildly Bearish,47.0,Sell,Hold
544264,DIFFNKG,INE184O01015,Other Industrial Products,"Rs 1,134 Cr (Small Cap)",,Good,,Expensive,Positive,0.6,Mildly Bullish,65.0,Hold,Not Rated
531449,GRMOVER,INE192H01020,Other Agricultural Products,"Rs 2,063 Cr (Small Cap)",4,Average,-2,Expensive,Negative,1.22,Bullish,51.0,Hold,Sell
544256,PNGJL,INE953R01016,"Gems, Jewellery And Watches","Rs 7,844 Cr (Mid Cap)",,Good,,Fair,Flat,0.67,Mildly Bullish,62.0,Hold,Not Rated
544250,SANOFICONR,INE0UOS01011,Pharmaceuticals & Biotechnology,"Rs 11,630 Cr (Mid Cap)",,Does not qualify,,Very Expensive,Flat,0.57,Mildly Bullish,0.0,Not Rated,
532710,SADBHAV,INE226H01026,Construction,Rs 226 Cr (Micro Cap),17,Below Average,1,Risky,Negative,-0.89,Mildly Bearish,9.0,Strong Sell,Sell
544022,ASKAUTOLTD,INE491J01022,Auto Components & Equipments,"Rs 8,737 Cr (Mid Cap)",,Good,,Expensive,Flat,0.11,Mildly Bullish,60.0,Hold,Sell
544282,SAGILITY,INE0W2G01015,Computers - Software & Consulting,"Rs 18,243 Cr (Mid Cap)",,Average,,Fair,Positive,-0.08,Sideways,51.0,Hold,Sell
511076,SATINDLTD,INE065D01027,Iron & Steel Products,Rs 993 Cr (Small Cap),46,Average,-2,Very Attractive,Flat,-0.17,Mildly Bearish,45.0,Sell,Hold
590056,SALONA,INE498E01010,Garments & Apparels,Rs 133 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Negative,-0.17,Mildly Bearish,37.0,Sell,Hold
532994,ARCHIDPLY,INE877I01016,Plywood Boards/ Laminates,Rs 208 Cr (Micro Cap),6,Below Average,1,Attractive,Flat,0.11,Mildly Bullish,34.0,Sell,Strong Sell
542760,SWSOLAR,INE00M201021,Construction,"Rs 7,517 Cr (Mid Cap)",,Below Average,,Expensive,Outstanding,-0.06,Sideways,46.0,Sell,Strong Sell
543528,VENUSPIPES,INE0JA001018,Iron & Steel Products,"Rs 2,847 Cr (Small Cap)",,Good,,Expensive,Flat,-0.19,Mildly Bearish,44.0,Sell,Hold
544293,SURAKSHA,INE877V01027,Healthcare Services,"Rs 1,664 Cr (Small Cap)",,Average,,Expensive,Flat,0.25,Mildly Bullish,52.0,Hold,Sell
544239,ECOSMOBLTY,INE06HJ01020,Transport Services,"Rs 1,775 Cr (Small Cap)",,Good,,Fair,Positive,0.37,Mildly Bullish,68.0,Hold,Not Rated
544319,SENORES,INE0RB801010,Pharmaceuticals & Biotechnology,"Rs 2,496 Cr (Small Cap)",,Average,,Expensive,Flat,0,Sideways,42.0,Sell,Strong Sell
544333,SGLTL,INE0M4D01010,Industrial Manufacturing,"Rs 3,459 Cr (Small Cap)",,Average,,Very Expensive,Flat,,,0.0,Not Rated,
524230,RCF,INE027A01015,Fertilizers,"Rs 8,570 Cr (Mid Cap)",10,Average,-1,Attractive,Flat,0,Sideways,48.0,Sell,Hold
505355,NESCO,INE317F01035,Diversified Commercial Services,"Rs 6,930 Cr (Mid Cap)",9,Average,1,Very Expensive,Flat,0.28,Mildly Bullish,51.0,Hold,Sell
543936,SENCO,INE602W01027,"Gems, Jewellery And Watches","Rs 5,627 Cr (Mid Cap)",,Good,,Very Attractive,Positive,-0.56,Mildly Bearish,58.0,Hold,Sell
