BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
542652,POLYCAB,INE455K01017,Cables - Electricals,"Rs 90,637 Cr (Large Cap)",,Excellent,,Very Expensive,Positive,-0.22,Mildly Bearish,55.0,Hold,Sell
542654,,INE06LG01010,Media & Entertainment,Rs 19 Cr (Micro Cap),,Below Average,,Risky,Negative,-1.07,Bearish,3.0,Strong Sell,Sell
542285,AXITA,INE02EZ01022,Garments & Apparels,Rs 316 Cr (Micro Cap),,Good,,Very Expensive,Negative,-0.94,Mildly Bearish,34.0,Sell,Strong Sell
542602,EMBASSY,INE041025011,Realty,"Rs 37,460 Cr (Large Cap)",,Below Average,,Very Expensive,Negative,1.06,Bullish,36.0,Sell,Strong Sell
542650,METROPOLIS,INE112L01020,Healthcare Services,"Rs 8,629 Cr (Mid Cap)",,Good,,Expensive,Negative,-0.67,Mildly Bearish,35.0,Sell,Hold
542649,RVNL,INE415G01027,Construction,"Rs 87,613 Cr (Large Cap)",,Average,,Very Expensive,Positive,-0.06,Sideways,47.0,Sell,Strong Sell
542669,,INE374E01021,Iron & Steel Products,"Rs 1,176 Cr (Small Cap)",,Average,,Very Attractive,Flat,-0.47,Mildly Bearish,45.0,Sell,Strong Sell
542668,,INE06TD01010,Diversified Commercial Services,Rs 99 Cr (Micro Cap),,Below Average,,Expensive,Does not qualify,0.07,Sideways,0.0,Not Rated,Not Rated
542678,,INE05BN01019,Pharmaceuticals & Biotechnology,Rs 11 Cr (Micro Cap),,Below Average,,Does not qualify,Does not qualify,-0.13,Mildly Bearish,0.0,Not Rated,Not Rated
541300,INTERISE,INE790Z23019,Miscellaneous,Rs  Cr (Mid Cap),,Average,,Expensive,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
542666,,INE05QJ01015,Packaging,Rs 14 Cr (Micro Cap),,Below Average,,Attractive,Positive,-0.6,Mildly Bearish,34.0,Sell,Strong Sell
542726,INDIAMART,INE933S01016,E-Retail/ E-Commerce,"Rs 14,378 Cr (Mid Cap)",,Good,,Very Expensive,Positive,-0.11,Mildly Bearish,48.0,Sell,Hold
542670,,INE757T01025,Other Electrical Equipment,Rs 609 Cr (Micro Cap),,Below Average,,Very Expensive,Outstanding,-0.13,Mildly Bearish,38.0,Sell,Strong Sell
542627,,INE01GZ01011,Trading & Distributors,Rs 14 Cr (Micro Cap),,Below Average,,Attractive,Flat,-0.87,Mildly Bearish,28.0,Strong Sell,Sell
542694,,INE05MV01019,Trading & Distributors,Rs 256 Cr (Micro Cap),,Below Average,,Very Expensive,Flat,0.67,Mildly Bullish,44.0,Sell,Strong Sell
542682,,INE01K301012,Industrial Manufacturing,Rs 24 Cr (Micro Cap),,Below Average,,Attractive,Flat,0.2,Mildly Bullish,44.0,Sell,Strong Sell
542592,,INE02PC01027,Other Consumer Services,Rs 56 Cr (Micro Cap),,Below Average,,Very Expensive,Flat,-0.67,Mildly Bearish,21.0,Strong Sell,Sell
542665,NEOGEN,INE136S01016,Specialty Chemicals,"Rs 4,396 Cr (Small Cap)",,Average,,Very Expensive,Flat,-0.06,Sideways,51.0,Hold,Sell
538646,,INE837C01013,Non Banking Financial Company (NBFC),Rs 37 Cr (Micro Cap),-99999,Below Average,-2,Attractive,Flat,-1.4,Bearish,23.0,Strong Sell,Sell
542759,SPANDANA,INE572J01011,Finance,"Rs 1,944 Cr (Small Cap)",,Average,,Risky,Negative,-0.72,Mildly Bearish,23.0,Strong Sell,Sell
531472,,INE183D01010,Other Electrical Equipment,Rs 24 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.53,Mildly Bearish,9.0,Strong Sell,Sell
542725,SBC,INE04AK01028,Garments & Apparels,Rs 702 Cr (Micro Cap),,Average,,Expensive,Positive,-0.22,Mildly Bearish,42.0,Sell,Hold
542729,DCMNVL,INE08KP01019,Garments & Apparels,Rs 331 Cr (Micro Cap),,Below Average,,Very Attractive,Positive,-0.33,Mildly Bearish,37.0,Sell,Strong Sell
533033,ISGEC,INE858B01029,Construction,"Rs 9,399 Cr (Mid Cap)",4,Average,0,Attractive,Flat,0.11,Mildly Bullish,58.0,Hold,Sell
542721,,INE02GA01012,Garments & Apparels,Rs 503 Cr (Micro Cap),,Below Average,,Very Expensive,Positive,1.27,Bullish,50.0,Hold,Sell
542655,VIKASLIFE,INE161L01027,Trading & Distributors,Rs 477 Cr (Micro Cap),,Below Average,,Risky,Negative,-1.17,Bearish,3.0,Strong Sell,Sell
542760,SWSOLAR,INE00M201021,Construction,"Rs 6,873 Cr (Mid Cap)",,Below Average,,Fair,Outstanding,-0.28,Mildly Bearish,43.0,Sell,Strong Sell
542728,,INE04ST01013,"Gems, Jewellery And Watches",Rs 13 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
542724,,INE060601023,Pharmaceuticals & Biotechnology,Rs 208 Cr (Micro Cap),,Average,,Very Attractive,Very Positive,0.27,Mildly Bullish,72.0,Buy,Hold
542753,,INE277T01024,Transport Services,Rs 149 Cr (Micro Cap),,Below Average,,Risky,Positive,-0.67,Mildly Bearish,23.0,Strong Sell,Sell
509546,,INE214F01026,Hotels & Resorts,Rs 293 Cr (Micro Cap),-99999,Below Average,-2,Attractive,Flat,-0.87,Mildly Bearish,28.0,Strong Sell,Sell
541301,ORIENTELEC,INE142Z01019,Electronics & Appliances,"Rs 4,783 Cr (Small Cap)",-99999,Good,10,Expensive,Positive,-0.89,Mildly Bearish,50.0,Hold,Sell
542727,,INE056001014,Garments & Apparels,"Rs 1,416 Cr (Small Cap)",,Below Average,,Very Expensive,Positive,1.2,Bullish,50.0,Hold,Sell
513262,SSWL,INE802C01033,Auto Components & Equipments,"Rs 3,786 Cr (Small Cap)",30,Good,-1,Attractive,Positive,0.83,Mildly Bullish,71.0,Buy,Hold
542684,PPL,INE050001010,Plastic Products - Industrial,Rs 971 Cr (Micro Cap),,Average,,Attractive,Negative,-0.94,Mildly Bearish,28.0,Strong Sell,Sell
532083,,INE079N01019,Diversified Commercial Services,Rs  Cr (Micro Cap),-99999,Does not qualify,3,Risky,Flat,,Does not qualify,,Not Rated,Not Rated
542337,SPENCERS,INE020801028,Diversified Retail,Rs 559 Cr (Micro Cap),,Below Average,,Risky,Negative,-1.22,Bearish,3.0,Strong Sell,Sell
542651,KPITTECH,INE04I401011,Computers - Software & Consulting,"Rs 36,047 Cr (Large Cap)",,Excellent,,Expensive,Positive,-0.28,Mildly Bearish,57.0,Hold,Buy
531288,,INE531D01010,Non Banking Financial Company (NBFC),Rs 6 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,-0.33,Mildly Bearish,0.0,Not Rated,Sell
542774,MUFIN,INE08KJ01020,Non Banking Financial Company (NBFC),"Rs 1,236 Cr (Small Cap)",,Average,,Very Expensive,Flat,-0.28,Mildly Bearish,35.0,Sell,Hold
542771,,INE08JY01013,FMCG,Rs 24 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
507794,KHAICHEM,INE745B01028,Fertilizers,Rs 805 Cr (Micro Cap),12,Average,-1,Expensive,Very Positive,0.06,Sideways,48.0,Sell,Hold
503622,,INE404N01019,Non Banking Financial Company (NBFC),Rs  Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,Not Rated,
542773,IIFLCAPS,INE489L01022,Capital Markets,"Rs 10,835 Cr (Mid Cap)",,Average,,Expensive,Negative,0.06,Sideways,34.0,Sell,Hold
542752,AFFLE,INE00WC01027,Computers - Software & Consulting,"Rs 25,262 Cr (Large Cap)",,Good,,Very Expensive,Positive,1.67,Bullish,71.0,Buy,Hold
542770,,INE08E401029,Computers - Software & Consulting,Rs 623 Cr (Micro Cap),,Average,,Very Expensive,Flat,-1,Bearish,30.0,Sell,Hold
542772,360ONE,INE466L01038,Capital Markets,"Rs 43,517 Cr (Large Cap)",,Good,,Very Expensive,Positive,0.22,Mildly Bullish,48.0,Sell,Hold
542765,,INE06YD01010,Capital Markets,Rs 9 Cr (Micro Cap),,Does not qualify,,Very Expensive,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
542803,,INE560T01015,Trading & Distributors,Rs 13 Cr (Micro Cap),,Below Average,,Risky,Positive,1.53,Bullish,46.0,Sell,Strong Sell
524808,,INE037C01010,Pesticides & Agrochemicals,Rs 12 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.33,Bearish,12.0,Strong Sell,Sell
531237,,INE972E01014,Non Banking Financial Company (NBFC),Rs 65 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,-1,Bearish,16.0,Strong Sell,Sell
542862,,INE052001026,Garments & Apparels,Rs 165 Cr (Micro Cap),,Below Average,,Attractive,Flat,-0.4,Mildly Bearish,28.0,Strong Sell,Sell
531548,SOMANYCERA,INE355A01028,Diversified consumer products,"Rs 1,921 Cr (Small Cap)",4,Average,0,Attractive,Negative,-0.44,Mildly Bearish,34.0,Sell,Strong Sell
542801,,INE957W01025,Industrial Manufacturing,Rs 34 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
539401,LIQUIDETF,INF740KA1EU7,"Gems, Jewellery And Watches",Rs  Cr (),,Does not qualify,,Does not qualify,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
542857,GREENPANEL,INE08ZM01014,Plywood Boards/ Laminates,"Rs 3,299 Cr (Small Cap)",,Average,,Very Attractive,Flat,-0.17,Mildly Bearish,45.0,Sell,Strong Sell
540565,INDIGRID,INE219X23014,Construction,"Rs 12,613 Cr (Mid Cap)",,Average,,Very Attractive,Flat,1.39,Bullish,68.0,Hold,Sell
532348,SUBEXLTD,INE754A01055,Software Products,Rs 859 Cr (Micro Cap),56,Below Average,-1,Risky,Negative,-0.17,Mildly Bearish,9.0,Strong Sell,Sell
543449,WEL,INE02WG01024,Electronics & Appliances,"Rs 2,364 Cr (Small Cap)",,Average,,Expensive,Very Positive,0.53,Mildly Bullish,64.0,Hold,Sell
542850,,INE492Z01018,"Gems, Jewellery And Watches",Rs 32 Cr (Micro Cap),,Below Average,,Fair,Does not qualify,-0.93,Mildly Bearish,0.0,Not Rated,Not Rated
542904,UJJIVANSFB,INE551W01018,Other Bank,"Rs 8,679 Cr (Mid Cap)",,Excellent,,Very Attractive,Very Negative,1.06,Bullish,71.0,Buy,Hold
532723,,INE493H01014,Realty,Rs 40 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.47,Mildly Bearish,17.0,Strong Sell,Sell
543636,DCI,INE0A1101019,IT - Hardware,Rs 420 Cr (Micro Cap),,Good,,Fair,Flat,-0.25,Mildly Bearish,47.0,Sell,Hold
507514,SDBL,INE480C01038,Beverages,"Rs 2,953 Cr (Small Cap)",5,Average,-1,Very Attractive,Flat,1.22,Bullish,68.0,Hold,Buy
532828,AMDIND,INE005I01014,Packaging,Rs 97 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-0.44,Mildly Bearish,31.0,Sell,Strong Sell
542866,,INE317W01030,Non Banking Financial Company (NBFC),Rs 749 Cr (Micro Cap),,Below Average,,Very Expensive,Positive,0.3,Mildly Bullish,43.0,Sell,Hold
542907,PRINCEPIPE,INE689W01016,Plastic Products - Industrial,"Rs 3,598 Cr (Small Cap)",,Good,,Expensive,Negative,-0.56,Mildly Bearish,35.0,Sell,Strong Sell
532728,MALUPAPER,INE383H01017,"Paper, Forest & Jute Products",Rs 67 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.28,Mildly Bearish,17.0,Strong Sell,Sell
542812,FLUOROCHEM,INE09N301011,Specialty Chemicals,"Rs 40,275 Cr (Large Cap)",,Average,,Very Expensive,Positive,-0.72,Mildly Bearish,41.0,Sell,Hold
542920,SUMICHEM,INE258G01013,Pesticides & Agrochemicals,"Rs 25,706 Cr (Large Cap)",,Good,,Very Expensive,Flat,0.61,Mildly Bullish,58.0,Hold,Sell
542923,,INE0BIW01023,Computers - Software & Consulting,Rs 6 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,-0.67,Mildly Bearish,0.0,Not Rated,Not Rated
543645,HPIL,INE05X901010,Dyes And Pigments,Rs 160 Cr (Micro Cap),,Below Average,,Attractive,Positive,-0.5,Mildly Bearish,34.0,Sell,Strong Sell
532886,SELMC,INE105I01020,Garments & Apparels,Rs 121 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.22,Mildly Bearish,9.0,Strong Sell,Sell
542918,,INE063601012,Healthcare Services,Rs 16 Cr (Micro Cap),,Below Average,,Very Attractive,Positive,-1.13,Bearish,32.0,Sell,Hold
500830,COLPAL,INE259A01022,FMCG,"Rs 66,597 Cr (Large Cap)",6,Excellent,2,Very Expensive,Flat,-0.89,Mildly Bearish,50.0,Hold,Sell
750634,RIL-RE,INE002A20018,Oil Exploration/Refineries,Rs  Cr (Large Cap),-99999,Does not qualify,-1,Does not qualify,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
542802,,INE906Y01028,Diversified,Rs 37 Cr (Micro Cap),,Below Average,,Very Attractive,Flat,-0.27,Mildly Bearish,31.0,Sell,Strong Sell
542919,ARTEMISMED,INE025R01021,Hospital,"Rs 3,741 Cr (Small Cap)",,Average,,Very Attractive,Positive,-0.44,Mildly Bearish,51.0,Hold,Strong Sell
542905,HINDWAREAP,INE05AN01011,Diversified consumer products,"Rs 2,291 Cr (Small Cap)",,Below Average,,Attractive,Negative,-0.06,Sideways,26.0,Strong Sell,Sell
543065,,INE0C4I01011,Industrial Manufacturing,Rs 45 Cr (Micro Cap),,Below Average,,Very Expensive,Does not qualify,-0.33,Mildly Bearish,0.0,Not Rated,Not Rated
542830,IRCTC,INE335Y01020,"Tour, Travel Related Services","Rs 62,404 Cr (Large Cap)",,Good,,Very Expensive,Flat,-0.28,Mildly Bearish,42.0,Sell,Hold
542852,VISHWARAJ,INE430N01022,Sugar,Rs 221 Cr (Micro Cap),,Below Average,,Risky,Flat,-0.33,Mildly Bearish,17.0,Strong Sell,Sell
500495,ESCORTS,INE042A01014,Automobiles,"Rs 37,199 Cr (Large Cap)",1,Good,2,Expensive,Flat,-0.72,Mildly Bearish,44.0,Sell,Hold
542851,GENSOL,INE06H201014,Other Electrical Equipment,Rs 212 Cr (Micro Cap),,Average,,Very Attractive,Flat,-1,Bearish,40.0,Sell,Hold
542865,,INE490Z01012,Packaging,Rs 20 Cr (Micro Cap),,Below Average,,Very Attractive,Positive,-0.6,Mildly Bearish,37.0,Sell,Strong Sell
542911,,INE165G01010,Non Banking Financial Company (NBFC),Rs 97 Cr (Micro Cap),,Below Average,,Attractive,Positive,0.67,Mildly Bullish,57.0,Hold,Sell
542867,CSBBANK,INE679A01013,Private Sector Bank,"Rs 6,427 Cr (Mid Cap)",,Average,,Fair,Flat,1.33,Bullish,62.0,Hold,Sell
542580,AARTECH,INE01C001026,Heavy Electrical Equipment,Rs 185 Cr (Micro Cap),,Below Average,,Risky,Flat,-0.17,Mildly Bearish,17.0,Strong Sell,Sell
543599,KSOLVES,INE0D6I01023,Computers - Software & Consulting,Rs 816 Cr (Micro Cap),,Average,,Fair,Negative,-1.13,Bearish,26.0,Strong Sell,Sell
532349,TCI,INE688A01022,Transport Services,"Rs 9,052 Cr (Mid Cap)",3,Good,1,Fair,Flat,1.06,Bullish,62.0,Hold,Buy
543209,,INE0CRS01012,Diversified,Rs 12 Cr (Micro Cap),,Below Average,,Expensive,Does not qualify,-0.93,Mildly Bearish,0.0,Not Rated,Not Rated
543208,,INE745R01024,Non Banking Financial Company (NBFC),Rs 189 Cr (Micro Cap),,Below Average,,Risky,Flat,-0.13,Mildly Bearish,17.0,Strong Sell,Sell
543064,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,"Rs 26,905 Cr (Large Cap)",,Good,,Very Expensive,Negative,-0.8,Mildly Bearish,34.0,Sell,Strong Sell
542933,UNIVPHOTO,INE03V001013,FMCG,Rs 286 Cr (Micro Cap),,Below Average,,Risky,Negative,-0.06,Sideways,14.0,Strong Sell,Sell
542934,,INE07QQ01016,Pharmaceuticals & Biotechnology,Rs 46 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,-0.67,Mildly Bearish,0.0,Not Rated,Not Rated
543194,,INE0CPQ01010,Diversified Commercial Services,Rs 30 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
543218,SBGLP,INE05ST01028,Realty,Rs 698 Cr (Micro Cap),,Average,,Very Expensive,Flat,-0.94,Mildly Bearish,35.0,Sell,Strong Sell
543066,SBICARD,INE018E01016,Non Banking Financial Company (NBFC),"Rs 89,554 Cr (Large Cap)",,Excellent,,Very Expensive,Flat,1.5,Bullish,65.0,Hold,Buy
543230,,INE0ALI01010,Cables - Electricals,"Rs 1,737 Cr (Small Cap)",,Average,,Very Expensive,Very Positive,-0.2,Mildly Bearish,47.0,Sell,Hold
543228,ROUTE,INE450U01017,Telecom - Services,"Rs 6,184 Cr (Mid Cap)",,Good,,Attractive,Negative,-0.56,Mildly Bearish,41.0,Sell,Hold
543212,BOROLTD,INE02PY01013,Diversified consumer products,"Rs 4,399 Cr (Small Cap)",,Average,,Very Expensive,Flat,-0.33,Mildly Bearish,35.0,Sell,Hold
543341,,INE647W01014,Media & Entertainment,Rs 21 Cr (Micro Cap),,Below Average,,Attractive,Very Positive,0.73,Mildly Bullish,56.0,Hold,Sell
542910,,INE08RT01016,FMCG,Rs 88 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,0.67,Mildly Bullish,0.0,Not Rated,Not Rated
543225,,INE0BWS23018,Construction,"Rs 45,711 Cr (Large Cap)",,Average,,Very Attractive,Negative,-0.67,Mildly Bearish,31.0,Sell,Strong Sell
543210,AARTISURF,INE09EO01013,Specialty Chemicals,Rs 474 Cr (Micro Cap),,Below Average,,Attractive,Positive,-0.44,Mildly Bearish,34.0,Sell,Strong Sell
543214,NDRAUTO,INE07OG01012,Auto Components & Equipments,"Rs 2,501 Cr (Small Cap)",,Average,,Expensive,Positive,1.61,Bullish,65.0,Hold,Sell
543172,,INE0CQB01010,Industrial Manufacturing,Rs 110 Cr (Micro Cap),,Below Average,,Does not qualify,Does not qualify,0.33,Mildly Bullish,0.0,Not Rated,Not Rated
543187,POWERINDIA,INE07Y701011,Heavy Electrical Equipment,"Rs 83,588 Cr (Large Cap)",,Average,,Very Expensive,Very Positive,1.5,Bullish,70.0,Buy,Hold
542543,,INE05KD23015,Construction,"Rs 5,478 Cr (Mid Cap)",,Below Average,,Very Expensive,Does not qualify,-0.67,Mildly Bearish,0.0,Not Rated,Not Rated
543227,HAPPSTMNDS,INE419U01012,Computers - Software & Consulting,"Rs 9,058 Cr (Mid Cap)",,Good,,Expensive,Negative,-1.17,Bearish,30.0,Sell,Hold
543220,MAXHEALTH,INE027H01010,Hospital,"Rs 1,09,716 Cr (Large Cap)",,Good,,Very Expensive,Flat,1,Mildly Bullish,58.0,Hold,Sell
543241,,INE244W01010,Realty,Rs 226 Cr (Micro Cap),,Below Average,,Very Expensive,Does not qualify,-0.94,Mildly Bearish,0.0,Not Rated,Not Rated
543242,HEMIPROP,INE0AJG01018,Diversified Commercial Services,"Rs 3,984 Cr (Small Cap)",,Does not qualify,,Risky,Flat,-0.28,Mildly Bearish,0.0,Not Rated,Sell
543234,SECMARK,INE0BTM01013,Computers - Software & Consulting,Rs 173 Cr (Micro Cap),,Average,,Expensive,Very Positive,1.5,Bullish,71.0,Buy,Hold
543239,,INE0E2801015,Plastic Products - Industrial,Rs 121 Cr (Micro Cap),,Average,,Very Expensive,Does not qualify,-0.67,Mildly Bearish,0.0,Not Rated,Not Rated
543235,ANGELONE,INE732I01013,Capital Markets,"Rs 29,316 Cr (Large Cap)",,Good,,Very Expensive,Negative,0.22,Mildly Bullish,51.0,Hold,Sell
543671,AAATECH,INE0D0U01013,Commercial Services & Supplies,Rs 115 Cr (Micro Cap),,Average,,Expensive,Flat,0,Sideways,42.0,Sell,Hold
543213,ROSSARI,INE02A801020,Specialty Chemicals,"Rs 3,800 Cr (Small Cap)",,Good,,Very Attractive,Flat,-0.39,Mildly Bearish,52.0,Hold,Sell
543233,CHEMCON,INE03YM01018,Specialty Chemicals,Rs 727 Cr (Micro Cap),,Average,,Expensive,Flat,-0.39,Mildly Bearish,37.0,Sell,Strong Sell
543248,RBA,INE07T201019,Leisure Services,"Rs 4,692 Cr (Small Cap)",,Below Average,,Risky,Flat,-0.33,Mildly Bearish,17.0,Strong Sell,Sell
543171,,INE0BDU01028,"Gems, Jewellery And Watches",Rs 13 Cr (Micro Cap),,Below Average,,Very Attractive,Flat,-0.27,Mildly Bearish,31.0,Sell,Strong Sell
543223,MAXIND,INE0CG601016,Holding Company,Rs  Cr (Micro Cap),,Does not qualify,,Does not qualify,Negative,-1,Bearish,0.0,Not Rated,Not Rated
501150,CENTRUM,INE660C01027,Non Banking Financial Company (NBFC),"Rs 1,377 Cr (Small Cap)",55,Below Average,-1,Very Expensive,Positive,-0.28,Mildly Bearish,27.0,Strong Sell,Sell
543236,ATAM,INE09KD01013,Industrial Manufacturing,Rs 117 Cr (Micro Cap),,Average,,Attractive,Flat,-0.5,Mildly Bearish,42.0,Sell,Strong Sell
543240,LIKHITHA,INE060901027,Construction,"Rs 1,209 Cr (Small Cap)",,Average,,Very Attractive,Flat,0.06,Sideways,51.0,Hold,Sell
543254,AWHCL,INE01BK01022,Other Utilities,"Rs 1,757 Cr (Small Cap)",,Average,,Attractive,Flat,-0.17,Mildly Bearish,42.0,Sell,Hold
543231,ADL,INE0CHO01012,Plywood Boards/ Laminates,Rs 53 Cr (Micro Cap),,Below Average,,Attractive,Flat,-0.17,Mildly Bearish,28.0,Strong Sell,Sell
543915,PAVNAIND,INE07S101020,Auto Components & Equipments,Rs 537 Cr (Micro Cap),,Below Average,,Fair,Negative,-0.61,Mildly Bearish,17.0,Strong Sell,Sell
543244,,INE0BLY01023,Garments & Apparels,Rs 114 Cr (Micro Cap),,Average,,Very Attractive,Does not qualify,-0.11,Mildly Bearish,0.0,Not Rated,Not Rated
543237,MAZDOCK,INE249Z01020,Aerospace & Defense,"Rs 1,37,551 Cr (Large Cap)",,Excellent,,Very Expensive,Flat,1.17,Bullish,72.0,Buy,Hold
543266,HERANBA,INE694N01015,Pesticides & Agrochemicals,"Rs 1,173 Cr (Small Cap)",,Below Average,,Very Attractive,Very Negative,-0.47,Mildly Bearish,20.0,Strong Sell,Sell
543251,RVHL,INE09E501017,Realty,Rs 329 Cr (Micro Cap),,Does not qualify,,Risky,Flat,0.11,Mildly Bullish,0.0,Not Rated,Sell
543238,UTIAMC,INE094J01016,Capital Markets,"Rs 15,553 Cr (Mid Cap)",,Good,,Fair,Negative,0.28,Mildly Bullish,44.0,Sell,Hold
543268,DRCSYSTEMS,INE03RS01027,Computers - Software & Consulting,Rs 241 Cr (Micro Cap),,Good,,Very Attractive,Flat,-1.28,Bearish,47.0,Sell,Hold
543911,ATALREAL,INE0ALR01029,Realty,Rs 174 Cr (Micro Cap),,Average,,Expensive,Positive,1.14,Bullish,65.0,Hold,Sell
543249,TARC,INE0EK901012,Realty,"Rs 5,115 Cr (Mid Cap)",,Below Average,,Risky,Very Negative,0.17,Mildly Bullish,22.0,Strong Sell,Sell
543252,FAIRCHEMOR,INE0DNW01011,Specialty Chemicals,"Rs 1,198 Cr (Small Cap)",,Average,,Fair,Very Negative,-0.28,Mildly Bearish,28.0,Strong Sell,Sell
543258,INDIGOPNTS,INE09VQ01012,Paints,"Rs 5,125 Cr (Mid Cap)",,Good,,Very Attractive,Positive,-0.5,Mildly Bearish,58.0,Hold,Sell
543260,STOVEKRAFT,INE00IN01015,Electronics & Appliances,"Rs 1,933 Cr (Small Cap)",,Average,,Attractive,Negative,-1.17,Bearish,28.0,Strong Sell,Sell
543253,BECTORFOOD,INE495P01012,FMCG,"Rs 8,727 Cr (Mid Cap)",,Good,,Expensive,Flat,-1.11,Bearish,38.0,Sell,Hold
526095,,INE427E01027,Miscellaneous,Rs 41 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-1,Bearish,17.0,Strong Sell,Sell
543278,KALYANKJIL,INE303R01014,"Gems, Jewellery And Watches","Rs 56,930 Cr (Large Cap)",,Good,,Expensive,Positive,0,Sideways,55.0,Hold,Sell
543247,,INE0D5F01013,Media & Entertainment,Rs 11 Cr (Micro Cap),,Does not qualify,,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
543767,BTML,INE0EEJ01023,Media & Entertainment,Rs 142 Cr (Micro Cap),,Average,,Attractive,Outstanding,-0.39,Mildly Bearish,57.0,Hold,Sell
543279,SURYODAY,INE428Q01011,Other Bank,"Rs 1,535 Cr (Small Cap)",,Average,,Fair,Negative,-0.06,Sideways,37.0,Sell,Strong Sell
543280,NAZARA,INE418L01021,Media & Entertainment,"Rs 10,669 Cr (Mid Cap)",,Average,,Very Expensive,Flat,1.17,Bullish,58.0,Hold,Sell
543259,HOMEFIRST,INE481N01025,Housing Finance Company,"Rs 13,105 Cr (Mid Cap)",,Good,,Very Expensive,Positive,1.28,Bullish,71.0,Buy,Hold
543272,EASEMYTRIP,INE07O001026,"Tour, Travel Related Services","Rs 3,881 Cr (Small Cap)",,Average,,Expensive,Very Negative,-0.89,Mildly Bearish,26.0,Strong Sell,Sell
543286,,INE0D9X01018,FMCG,Rs 8 Cr (Micro Cap),,Does not qualify,,Risky,Does not qualify,0,Sideways,0.0,Not Rated,Not Rated
543287,LODHA,INE670K01029,Realty,"Rs 1,46,695 Cr (Large Cap)",,Good,,Very Expensive,Positive,1.5,Bullish,71.0,Buy,Hold
543274,,INE0EMB01015,Garments & Apparels,Rs 8 Cr (Micro Cap),,Below Average,,Risky,Does not qualify,-0.33,Mildly Bearish,0.0,Not Rated,Not Rated
543299,SHYAMMETL,INE810G01011,Iron & Steel Products,"Rs 24,396 Cr (Large Cap)",,Good,,Very Expensive,Flat,0.83,Mildly Bullish,58.0,Hold,Sell
543263,SMCGLOBAL,INE103C01036,Capital Markets,"Rs 1,228 Cr (Small Cap)",,Average,,Attractive,Very Negative,-0.17,Mildly Bearish,31.0,Sell,Strong Sell
543276,CRAFTSMAN,INE00LO01017,Auto Components & Equipments,"Rs 13,217 Cr (Mid Cap)",,Good,,Fair,Flat,0.11,Mildly Bullish,47.0,Sell,Hold
543306,DODLA,INE021O01019,FMCG,"Rs 8,049 Cr (Mid Cap)",,Good,,Fair,Positive,0.33,Mildly Bullish,68.0,Hold,Sell
